m,c,r_ratio,stability,intensity
60,23,0.046153846153846156,0.6,7.743117075657136
60,24,2.03,0.6,7.761320822610548
60,25,0.047619047619047616,0.6,7.744731788217917
60,26,1.008,0.6,7.749496222321514
60,27,0.046153846153846156,0.6,7.763604280899033
60,28,3.9672131147540983,0.6,7.495024581936906
60,29,0.046153846153846156,0.6,7.76215253489265
60,30,1.0081967213114753,0.6,7.762327349274559
60,31,0.046875,0.6,7.733112622372289
60,32,2.03,0.6,7.7599442546449
60,33,0.046153846153846156,0.6,7.711325394324208
60,34,1.0080645161290323,0.6,7.758954796717217
60,35,0.046153846153846156,0.6,7.7475671378357704
60,36,4.171428571428572,0.6,4.53118888279961
60,37,0.046153846153846156,0.6,7.762560247314613
60,38,1.008,0.6,7.76602725579716
60,39,0.046153846153846156,0.6,7.749168352200755
60,40,2.03,0.6,7.748749554393027
60,41,0.046875,0.6,7.75021631437362
60,42,1.008,0.6,7.752970435259303
60,43,0.046153846153846156,0.6,7.731976586134602
60,44,4.224137931034483,0.6,6.907137291554157
60,45,0.046153846153846156,0.6,7.757157452801001
60,46,1.0080645161290323,0.6,7.761427518395704
60,47,0.046875,0.6,7.757125003584468
60,48,2.03,0.6,7.761618459845751
60,49,0.046153846153846156,0.6,7.76039029866933
60,50,1.008130081300813,0.6,7.758790800870999
60,51,0.046153846153846156,0.6,7.721269389953091
60,52,3.9672131147540983,0.6,7.176645285356685
60,53,0.046153846153846156,0.6,7.739027833472155
60,54,1.008,0.6,7.7592502215158845
60,55,0.046153846153846156,0.6,7.751740479165325
60,56,2.03,0.6,7.757006368785196
60,57,0.046875,0.6,7.760760938097309
60,58,1.008,0.6,7.766573888130715
60,59,0.046153846153846156,0.6,7.735462493286977
60,60,4.03125,0.6,4.379104386114967
60,61,0.046153846153846156,0.6,7.757832545875725
60,62,1.008130081300813,0.6,7.745790147106507
60,63,0.046875,0.6,7.72538651096483
60,64,2.03,0.6,7.7635754432930835
60,65,0.046153846153846156,0.6,7.748868212244011
60,66,1.0080645161290323,0.6,7.755300394240382
60,67,0.046153846153846156,0.6,7.755414971899656
60,68,3.8095238095238093,0.6,7.693585271350105
60,69,0.046153846153846156,0.6,7.755425328755928
60,70,1.008,0.6,7.764844941584167
60,71,0.046153846153846156,0.6,7.751188444637623
60,72,2.03,0.6,7.762491688304974
60,73,0.046875,0.6,7.718208289168473
60,74,1.008,0.6,7.758699830997763
60,75,0.046153846153846156,0.6,7.756806000329957
60,76,4.0625,0.8,4.406124020741059
60,77,0.046153846153846156,0.6,7.757978306042773
60,78,1.0080645161290323,0.6,7.762581492116661
60,79,0.04838709677419355,0.6,7.750897381924423
60,80,2.03,0.6,7.755021168807479
60,81,0.046153846153846156,0.6,7.757508294276337
60,82,1.0083333333333333,0.6,7.736118750430846
60,83,0.046153846153846156,0.6,7.759508948432128
60,84,3.8095238095238093,0.6,7.751221300219217
60,85,0.046153846153846156,0.6,7.759310726069302
60,86,1.008,0.6,7.75866630590902
60,87,0.046153846153846156,0.6,7.745751378307349
60,88,2.03,0.6,7.756882423456792
60,89,0.047619047619047616,0.6,7.748253293410644
60,90,1.008,0.6,7.754223487257882
60,91,0.046153846153846156,0.6,7.716726972801979
60,92,3.8095238095238093,0.6,7.734106482741981
60,93,0.046153846153846156,0.6,7.752216731157697
60,94,1.0082644628099173,0.6,7.764455734652735
60,95,0.046875,0.6,7.762326563426933
60,96,2.03,0.6,7.762071517588185
60,97,0.046153846153846156,0.6,7.756567863737314
60,98,1.0080645161290323,0.6,7.762140781038364
60,99,0.046153846153846156,0.6,7.758381422677419
61,1,2.0918367346938775,0.6,7.7620851124180374
61,2,0.01,0.6,7.765997534135034
61,3,2.0,0.6,7.757838162808275
61,4,0.01,0.6,7.765006030362858
61,5,1.8317757009345794,0.6,7.750318527930067
61,6,0.01,0.6,7.765800113656198
61,7,1.9134615384615385,0.6,7.743216051754439
61,8,0.01,0.6,7.765569672262349
61,9,1.9090909090909092,0.6,4.426695413628832
61,10,0.01,0.6,7.764425287904473
61,11,1.9134615384615385,0.6,7.750836480721032
61,12,0.01,0.6,7.763022303276027
61,13,2.0918367346938775,0.6,7.756347466387831
61,14,0.01,0.6,7.761572053318503
61,15,2.3333333333333335,0.6,4.472481975291379
61,16,0.01,0.6,7.7651684907886365
61,17,2.3666666666666667,0.6,7.757214542677981
61,18,0.01,0.6,7.765604904301628
61,19,1.7798165137614679,0.6,7.741764834393979
61,20,0.01,0.6,7.765621448147771
61,21,2.03,0.6,7.761406079107488
61,22,0.01,0.6,7.759890722843295
61,23,1.7798165137614679,0.6,7.757357156470794
61,24,0.01,0.6,7.761919007758754
61,25,2.0606060606060606,0.6,7.744231067844268
61,26,0.01,0.6,7.765812749284558
61,27,2.48,0.6,4.785812617822775
61,28,0.01,0.6,7.765156697738907
61,29,1.9705882352941178,0.6,7.764974610593245
61,30,0.01,0.6,7.765995852447995
61,31,1.9705882352941178,0.6,7.758395524643359
61,32,0.01,0.6,7.764908331499465
61,33,2.223404255319149,0.6,7.756486331411905
61,34,0.01,0.6,7.759422747454432
61,35,1.8857142857142857,0.6,7.760063412006275
61,36,0.01,0.6,7.7647834034801395
61,37,2.0918367346938775,0.6,7.741636297026335
61,38,0.01,0.6,7.7657602294792865
61,39,2.0,0.6,7.759029812524749
61,40,0.01,0.6,7.765461841175098
61,41,1.8055555555555556,0.6,7.7559628802356055
61,42,0.01,0.6,7.766027737261214
61,43,2.2580645161290325,0.6,7.754511101983643
61,44,0.01,0.6,7.761851579734507
61,45,2.2830188679245285,0.6,4.835224865030657
61,46,0.01,0.6,7.765655522206762
61,47,2.0606060606060606,0.6,7.762015467186076
61,48,0.01,0.6,7.76458356953398
61,49,1.9134615384615385,0.6,7.761865247470095
61,50,0.01,0.6,7.763154264895204
61,51,2.0606060606060606,0.6,7.754881590682269
61,52,0.01,0.6,7.764450549156192
61,53,1.8584905660377358,0.6,7.75394323824209
61,54,0.01,0.6,7.76568571608924
61,55,2.4431818181818183,0.6,7.750147310257721
61,56,0.01,0.6,7.765029596663146
61,57,2.0,0.6,7.763440518087148
61,58,0.01,0.6,7.76595903303407
61,59,1.9134615384615385,0.6,7.757956206966549
61,60,0.01,0.6,7.765622516901229
61,61,2.0,0.6,7.760380896010257
61,62,0.01,0.6,7.76606597943717
61,63,1.8584905660377358,0.6,7.753891765421264
61,64,0.01,0.6,7.765124366284212
61,65,2.03,0.6,7.7577836288357584
61,66,0.01,0.6,7.765932507560862
61,67,1.8857142857142857,0.6,7.7593962199053355
61,68,0.01,0.6,7.765407727989583
61,69,2.0,0.6,7.762633923751648
61,70,0.01,0.6,7.764221480526477
61,71,1.8055555555555556,0.6,7.761423218774939
61,72,0.01,0.6,7.764759408185026
61,73,2.24,0.8,4.408770979403725
61,74,0.01,0.6,7.762233204868447
61,75,2.1237113402061856,0.6,7.756842566347666
61,76,0.01,0.6,7.763377147710062
61,77,1.9134615384615385,0.6,7.759366645904469
61,78,0.01,0.6,7.765994655480992
61,79,1.8857142857142857,0.6,7.749440569965086
61,80,0.01,0.6,7.762827081466031
61,81,2.1237113402061856,0.6,7.761591498454021
61,82,0.01,0.6,7.766037728958122
61,83,2.0,0.6,7.7549401525956485
61,84,0.01,0.6,7.765127094865366
61,85,2.2580645161290325,0.6,7.765042716219265
61,86,0.01,0.6,7.7662037113520315
61,87,1.941747572815534,0.6,7.753639900628926
61,88,0.01,0.6,7.7661383163353745
61,89,1.8317757009345794,0.6,7.755854465279756
61,90,0.01,0.6,7.76533257479021
61,91,2.15625,0.6,7.763210161954655
61,92,0.01,0.6,7.765516532337517
61,93,2.0606060606060606,0.6,7.759048461667942
61,94,0.01,0.6,7.76383191337523
61,95,2.03,0.6,7.744851481093439
61,96,0.01,0.6,7.764557137645719
61,97,2.03,0.6,7.762001591844547
61,98,0.01,0.6,7.7595013534292905
61,99,2.0,0.6,7.756923353146783
62,1,0.023809523809523808,0.6,7.758880526239311
62,2,3.04,0.6,7.741125507451828
62,3,0.023622047244094488,0.6,7.751804362334073
62,4,1.02,0.6,7.76251996095952
62,5,0.023622047244094488,0.6,7.765256690195715
62,6,3.0,0.6,4.427540257204013
62,7,0.023809523809523808,0.6,7.763137724983602
62,8,1.02,0.6,7.7616823269107424
62,9,0.024390243902439025,0.6,7.760736068988284
62,10,2.6363636363636362,0.6,4.46169852343977
62,11,0.023622047244094488,0.6,7.765339999519034
62,12,1.02,0.6,7.762484206808166
62,13,0.023622047244094488,0.6,7.75801492613258
62,14,2.935064935064935,0.6,7.730174609594874
62,15,0.024390243902439025,0.6,7.7620725596213305
62,16,1.02,0.6,7.756864411172089
62,17,0.023809523809523808,0.6,7.753661420892676
62,18,2.7954545454545454,0.6,4.652612727925251
62,19,0.023622047244094488,0.6,7.766137520460843
62,20,1.02,0.6,7.757868543409131
62,21,0.023622047244094488,0.6,7.760665163438636
62,22,2.935064935064935,0.6,7.763947873369941
62,23,0.023809523809523808,0.6,7.765807320376366
62,24,1.02,0.6,7.756267746972472
62,25,0.024,0.6,7.762630864517253
62,26,3.0945945945945947,0.6,7.764306958149935
62,27,0.023622047244094488,0.6,7.765405079809318
62,28,1.02,0.6,7.764561431365712
62,29,0.023622047244094488,0.6,7.7569396316425525
62,30,2.740740740740741,0.6,7.750197575944407
62,31,0.024,0.6,7.763588937618151
62,32,1.02,0.6,7.762716667827869
62,33,0.023809523809523808,0.6,7.7638678964741725
62,34,2.935064935064935,0.6,7.761448933099141
62,35,0.023622047244094488,0.6,7.750473215677633
62,36,1.02,0.6,7.755562231973468
62,37,0.023622047244094488,0.6,7.761340717178837
62,38,2.986842105263158,0.6,7.748288493074023
62,39,0.023809523809523808,0.6,7.762895362221137
62,40,1.02,0.6,7.761957249653254
62,41,0.024193548387096774,0.6,7.762838900029472
62,42,3.0,0.6,4.770456848640736
62,43,0.023622047244094488,0.6,7.7636819860780815
62,44,1.02,0.6,7.76432724264045
62,45,0.023622047244094488,0.6,7.76280323342761
62,46,2.8354430379746836,0.6,7.751647453470653
62,47,0.024193548387096774,0.6,7.754008465508615
62,48,1.02,0.6,7.763592521931422
62,49,0.023809523809523808,0.6,7.762911051274761
62,50,2.8846153846153846,0.6,7.685876818394332
62,51,0.023622047244094488,0.6,7.764330868281934
62,52,1.02,0.6,7.758663318888833
62,53,0.023622047244094488,0.6,7.763702454279866
62,54,3.2,0.6,4.74502420307299
62,55,0.023809523809523808,0.6,7.744170803865754
62,56,1.02,0.6,7.765598275574257
62,57,0.024,0.6,7.7598938515371145
62,58,2.7875,0.6,7.760349733739884
62,59,0.023622047244094488,0.6,7.763281108575586
62,60,1.02,0.6,7.76208056480674
62,61,0.023622047244094488,0.6,7.766573888130715
62,62,3.025,0.6,4.63141623266344
62,63,0.024,0.6,7.762620152771109
62,64,1.02,0.6,7.763668615520336
62,65,0.023809523809523808,0.6,7.755721751493928
62,66,2.8846153846153846,0.6,7.757367294051558
62,67,0.023622047244094488,0.6,7.765405906535653
62,68,1.02,0.6,7.7642505331137155
62,69,0.023622047244094488,0.6,7.756463628414134
62,70,3.05,0.8,4.4519492031194225
62,71,0.023809523809523808,0.6,7.749012200562186
62,72,1.02,0.6,7.759477793491746
62,73,0.024793388429752067,0.6,7.7619046091485675
62,74,3.1506849315068495,0.6,7.7433384818666156
62,75,0.023622047244094488,0.6,7.750460675415729
62,76,1.02,0.6,7.765199895117583
62,77,0.023622047244094488,0.6,7.763888107610429
62,78,2.6506024096385543,0.6,7.745990396808319
62,79,0.02459016393442623,0.6,7.762383427660078
62,80,1.02,0.6,7.762706373515277
62,81,0.023809523809523808,0.6,7.754298087460339
62,82,2.6506024096385543,0.6,7.762908905685736
62,83,0.023622047244094488,0.6,7.76506456643722
62,84,1.02,0.6,7.763268419437165
62,85,0.023622047244094488,0.6,7.762773110652043
62,86,2.8846153846153846,0.6,7.747634884222897
62,87,0.023809523809523808,0.6,7.760475502182397
62,88,1.02,0.6,7.766417143681918
62,89,0.024,0.6,7.75848245992209
62,90,3.0,0.6,4.749705397138245
62,91,0.023622047244094488,0.6,7.758718538951686
62,92,1.02,0.6,7.761940640717552
62,93,0.023622047244094488,0.6,7.7554762319248995
62,94,2.935064935064935,0.6,7.754966060174276
62,95,0.024,0.6,7.75624060078394
62,96,1.02,0.6,7.763870770446585
62,97,0.023809523809523808,0.6,7.764191790512703
62,98,2.986842105263158,0.6,7.75670634777974
62,99,0.023622047244094488,0.6,7.758989609353327
63,1,2.15625,0.6,7.743793369932796
63,2,0.01,0.6,7.762362585898467
63,3,2.018867924528302,0.6,4.430240722937741
63,4,0.01,0.6,7.766095988410743
63,5,1.962962962962963,0.6,4.474447651576183
63,6,0.01,0.6,7.755539371712432
63,7,1.7053571428571428,0.6,7.760966325537353
63,8,0.01,0.6,7.766205332219087
63,9,2.0,0.6,7.754778517644846
63,10,0.01,0.6,7.763119252487916
63,11,1.9134615384615385,0.6,7.758238480962187
63,12,0.01,0.6,7.763220844205284
63,13,1.9134615384615385,0.6,7.760180934974718
63,14,0.01,0.6,7.762991546778354
63,15,2.0,0.6,7.761873995656719
63,16,0.01,0.6,7.764712423721827
63,17,1.941747572815534,0.6,7.760478984514438
63,18,0.01,0.6,7.766297472201487
63,19,2.0,0.6,7.754189804719769
63,20,0.01,0.6,7.764918049089225
63,21,2.22,0.6,4.595716484056007
63,22,0.01,0.6,7.763756578806374
63,23,2.1237113402061856,0.6,7.755690160623459
63,24,0.01,0.6,7.763665565913172
63,25,1.941747572815534,0.6,7.756412070724321
63,26,0.01,0.6,7.7658563993584355
63,27,2.0961538461538463,0.6,4.619841016642152
63,28,0.01,0.6,7.76420655694487
63,29,2.0,0.6,7.747435377404896
63,30,0.01,0.6,7.764996227595165
63,31,1.941747572815534,0.6,7.7569574145847
63,32,0.01,0.6,7.763117630740679
63,33,1.9705882352941178,0.6,7.759819500638846
63,34,0.01,0.6,7.763861355512907
63,35,2.1237113402061856,0.6,7.754508991015589
63,36,0.01,0.6,7.76577549751875
63,37,2.0606060606060606,0.6,7.7368693147550065
63,38,0.01,0.6,7.761510001460867
63,39,1.8584905660377358,0.6,7.75793693937981
63,40,0.01,0.6,7.7595488395553245
63,41,2.0,0.6,7.73078113690301
63,42,0.01,0.6,7.7657348723182675
63,43,1.9705882352941178,0.6,7.760740119129011
63,44,0.01,0.6,7.762996018371204
63,45,2.0377358490566038,0.6,4.664767855951573
63,46,0.01,0.6,7.764573227613107
63,47,2.1237113402061856,0.6,7.7475729506898885
63,48,0.01,0.6,7.764022343959615
63,49,1.8317757009345794,0.6,7.74520457768916
63,50,0.01,0.6,7.763960273634643
63,51,2.03,0.6,7.756885474487634
63,52,0.01,0.6,7.765235847732114
63,53,1.8857142857142857,0.6,7.755795331620784
63,54,0.01,0.6,7.762458333704632
63,55,1.8857142857142857,0.6,7.766040593019687
63,56,0.01,0.6,7.76415626820252
63,57,1.9134615384615385,0.6,7.75620493770713
63,58,0.01,0.6,7.765552749147977
63,59,1.7798165137614679,0.6,7.761980934499507
63,60,0.01,0.6,7.7650896372270095
63,61,2.0606060606060606,0.6,7.759487517078583
63,62,0.01,0.6,7.764621561340377
63,63,2.425531914893617,0.6,4.687550930207962
63,64,0.01,0.6,7.7625292470332425
63,65,2.1894736842105265,0.6,7.757008430701765
63,66,0.01,0.6,7.760011522393173
63,67,1.6557377049180328,0.8,4.453613134819966
63,68,0.01,0.6,7.763236306359865
63,69,2.3666666666666667,0.6,7.761106107652653
63,70,0.01,0.6,7.7615415552794165
63,71,2.1894736842105265,0.6,7.762487454974433
63,72,0.01,0.6,7.763979614451091
63,73,1.9134615384615385,0.6,7.762063930820131
63,74,0.01,0.6,7.763152648017259
63,75,2.0918367346938775,0.6,7.755813609297581
63,76,0.01,0.6,7.76342424379412
63,77,1.8584905660377358,0.6,7.7654621956596825
63,78,0.01,0.6,7.7580464883159355
63,79,1.8317757009345794,0.6,7.756124379846187
63,80,0.01,0.6,7.76465223163413
63,81,1.8055555555555556,0.6,7.758209631140825
63,82,0.01,0.6,7.763137110523337
63,83,1.9705882352941178,0.6,7.760735846955472
63,84,0.01,0.6,7.7614192417448065
63,85,1.941747572815534,0.6,7.740941341202033
63,86,0.01,0.6,7.763692775541491
63,87,1.9134615384615385,0.6,7.765056180297519
63,88,0.01,0.6,7.766060927503981
63,89,1.8584905660377358,0.6,7.7498177349189135
63,90,0.01,0.6,7.765041671413056
63,91,1.941747572815534,0.6,7.758115647939026
63,92,0.01,0.6,7.764892694216542
63,93,2.32967032967033,0.6,7.735355778294161
63,94,0.01,0.6,7.759684163352813
63,95,2.0606060606060606,0.6,7.751086092880039
63,96,0.01,0.6,7.765154550361106
63,97,2.1237113402061856,0.6,7.746961799542129
63,98,0.01,0.6,7.759408149737547
63,99,1.9705882352941178,0.6,7.760931553108958
64,1,0.125,0.6,7.641289810266751
64,2,1.0357142857142858,0.6,7.624860780449742
64,3,0.13043478260869565,0.6,7.642747343290101
64,4,1.9696969696969697,0.6,7.65737337930522
64,5,0.13043478260869565,0.6,7.687661664880467
64,6,1.037037037037037,0.6,7.722113707281648
64,7,0.125,0.6,7.746112879151762
64,8,2.9285714285714284,0.6,7.6470437136461324
64,9,0.125,0.6,7.6470437136461324
64,10,1.037037037037037,0.6,7.467244430071524
64,11,0.125,0.6,7.6484511926988885
64,12,1.9696969696969697,0.6,7.522204138207444
64,13,0.125,0.6,7.649846716184166
64,14,1.0357142857142858,0.6,7.470078221310365
64,15,0.125,0.6,7.6512304950132615
64,16,3.983050847457627,0.6,7.696137384508442
64,17,0.125,0.6,7.652602734367143
64,18,1.0357142857142858,0.6,7.651337246683798
64,19,0.13043478260869565,0.6,7.653963633907369
64,20,1.9696969696969697,0.6,7.696137384508442
64,21,0.13043478260869565,0.6,7.696137384508442
64,22,1.037037037037037,0.6,7.736018549785333
64,23,0.125,0.6,7.752208865774458
64,24,2.9285714285714284,0.6,7.659297644993918
64,25,0.125,0.6,7.657980211630795
64,26,1.037037037037037,0.6,7.478298247799967
64,27,0.125,0.6,7.659297644993918
64,28,1.9696969696969697,0.6,7.546586594603066
64,29,0.125,0.6,7.660604660787731
64,30,1.0357142857142858,0.6,7.480949753774884
64,31,0.125,0.6,7.661901429475501
64,32,5.06,0.6,4.069020192629902
64,33,0.125,0.6,7.6631881172319485
64,34,1.0357142857142858,0.6,7.673731998572583
64,35,0.13043478260869565,0.6,7.664464886089393
64,36,1.9696969696969697,0.6,7.727809882927493
64,37,0.13043478260869565,0.6,7.704218738943757
64,38,1.037037037037037,0.6,7.748892423133894
64,39,0.125,0.6,7.758098168502739
64,40,2.9285714285714284,0.6,7.670705345187992
64,41,0.125,0.6,7.668237240350598
64,42,1.037037037037037,0.6,7.488658722231965
64,43,0.125,0.6,7.669475875859459
64,44,1.9696969696969697,0.6,7.567533664707068
64,45,0.125,0.6,7.670705345187992
64,46,1.0357142857142858,0.6,7.491150816709002
64,47,0.125,0.6,7.6719257882531595
64,48,3.9833333333333334,0.6,7.706367888997919
64,49,0.125,0.6,7.673137341693618
64,50,1.0357142857142858,0.6,7.693219220928286
64,51,0.13043478260869565,0.6,7.674340138973707
64,52,1.9696969696969697,0.6,7.754588598779738
64,53,0.13043478260869565,0.6,7.711940801021912
64,54,1.037037037037037,0.6,7.760877712484872
64,55,0.125,0.6,7.763794344148583
64,56,2.9285714285714284,0.6,7.681380141676259
64,57,0.125,0.6,7.67789728294956
64,58,1.037037037037037,0.6,7.498410749138697
64,59,0.125,0.6,7.679066330157843
64,60,1.9696969696969697,0.6,7.585955890732326
64,61,0.125,0.6,7.680227244272444
64,62,1.0357142857142858,0.6,7.50076214427787
64,63,0.125,0.6,7.681380141676259
64,64,8.666666666666666,1.0,1.1791322353342648
64,65,0.125,0.6,7.682525136199854
64,66,1.0357142857142858,0.6,7.651677203659377
64,67,0.13043478260869565,0.6,7.683662339197215
64,68,1.9696969696969697,0.6,7.445313296549242
64,69,0.13043478260869565,0.6,7.719334163299517
64,70,1.037037037037037,0.6,7.204337936857999
64,71,0.125,0.6,7.68591380408102
64,72,2.9285714285714284,0.6,7.691413463569404
64,73,0.125,0.6,7.687028276935296
64,74,1.037037037037037,0.6,7.206594138939937
64,75,0.125,0.6,7.6881353803317705
64,76,1.96875,0.6,7.449938958697198
64,77,0.125,0.6,7.689235214282808
64,78,1.0357142857142858,0.6,7.290441208862599
64,79,0.125,0.6,7.690327876723377
64,80,3.9833333333333334,0.6,7.703920997714516
64,81,0.125,0.6,7.691413463569404
64,82,1.0357142857142858,0.6,7.672138212638328
64,83,0.13043478260869565,0.6,7.692492068774082
64,84,1.9696969696969697,0.6,7.486985886396307
64,85,0.13043478260869565,0.6,7.72642567008369
64,86,1.037037037037037,0.6,7.213186042464207
64,87,0.125,0.6,7.694628700582442
64,88,2.926829268292683,0.6,7.700880239328531
64,89,0.125,0.6,7.695686905758241
64,90,1.037037037037037,0.6,7.215327039150902
64,91,0.125,0.6,7.696738486536387
64,92,1.9696969696969697,0.6,7.536961381039627
64,93,0.125,0.6,7.697783527834352
64,94,1.0357142857142858,0.6,7.410853207128191
64,95,0.125,0.6,7.698822112905859
64,96,5.06,0.6,4.129226190576259
64,97,0.125,0.6,7.69985432338494
64,98,1.0357142857142858,0.6,7.690441208862599
64,99,0.13043478260869565,0.6,7.700880239328531
65,1,2.15625,0.6,7.75265065297815
65,2,0.01,0.6,7.76492100012604
65,3,2.15625,0.6,7.7469541383683325
65,4,0.01,0.6,7.76485773883015
65,5,2.0918367346938775,0.6,7.75865622012042
65,6,0.01,0.6,7.766188658870449
65,7,2.1237113402061856,0.6,7.756063499805336
65,8,0.01,0.6,7.764399035233426
65,9,2.15625,0.6,7.740890608503977
65,10,0.01,0.6,7.7649876226837815
65,11,1.941747572815534,0.6,7.765047624025501
65,12,0.01,0.6,7.7612986462457085
65,13,2.03,0.6,7.75745001496704
65,14,0.01,0.6,7.764934538562092
65,15,2.2580645161290325,0.6,7.743821124439788
65,16,0.01,0.6,7.7650994797946895
65,17,1.941747572815534,0.6,7.754474523730164
65,18,0.01,0.6,7.764368303421011
